
REPORT: puf.csv, regrown, to 2017 w/ tc weights no stage3, reweighted, then TPC geoweights and reweighting

Data are for filers only, using IRS filing requirements plus estimates of likely filing.

This report is in 3 sections:
  1. Summary report for all variables, summarized over all filers
  2. Detailed report by AGI range for each variable
  3. Table that provides details on puf variables and their mappings to irs data

1. Summary report for all variables, summarized over all filers:

    common_stub     incrange         pufvar                  irsvar                 irs                 puf            diff  pdiff                                                                    column_description
44             1                  Under $5,000  e00600  orddiv    6,297,087,000    6,297,087,000   -0  -0.0%  Ordinary dividends
78             2          $5,000 under $10,000  e00600  orddiv    1,282,506,000    1,282,506,000    0   0.0%  Ordinary dividends
112            3         $10,000 under $15,000  e00600  orddiv    1,834,544,000    1,834,544,000   -0  -0.0%  Ordinary dividends
146            4         $15,000 under $20,000  e00600  orddiv    1,830,363,000    1,830,363,000    0   0.0%  Ordinary dividends
180            5         $20,000 under $25,000  e00600  orddiv    1,903,404,000    1,903,404,000    0   0.0%  Ordinary dividends
214            6         $25,000 under $30,000  e00600  orddiv    1,924,456,000    1,924,456,000   -0  -0.0%  Ordinary dividends
248            7         $30,000 under $40,000  e00600  orddiv    4,106,378,000    4,106,378,000    0   0.0%  Ordinary dividends
282            8         $40,000 under $50,000  e00600  orddiv    3,903,451,000    3,903,451,000   -0  -0.0%  Ordinary dividends
316            9         $50,000 under $75,000  e00600  orddiv   13,168,278,000   13,168,278,000    0   0.0%  Ordinary dividends
350           10        $75,000 under $100,000  e00600  orddiv   15,424,556,000   15,424,556,000   -0  -0.0%  Ordinary dividends
384           11       $100,000 under $200,000  e00600  orddiv   46,748,395,000   46,748,395,000   -0  -0.0%  Ordinary dividends
418           12       $200,000 under $500,000  e00600  orddiv   53,605,486,000   53,605,486,000   -0  -0.0%  Ordinary dividends
452           13     $500,000 under $1,000,000  e00600  orddiv   28,937,256,000   28,937,256,000   -0  -0.0%  Ordinary dividends
486           14   $1,000,000 under $1,500,000  e00600  orddiv   13,010,147,000   13,010,147,000   -0  -0.0%  Ordinary dividends
520           15   $1,500,000 under $2,000,000  e00600  orddiv    8,391,122,000    8,391,122,000    0   0.0%  Ordinary dividends
554           16   $2,000,000 under $5,000,000  e00600  orddiv   22,009,340,000   22,009,340,000   -0  -0.0%  Ordinary dividends
588           17  $5,000,000 under $10,000,000  e00600  orddiv   13,243,761,000   13,243,761,000   -0  -0.0%  Ordinary dividends
622           18           $10,000,000 or more  e00600  orddiv   44,715,512,000   44,715,512,000   -0  -0.0%  Ordinary dividends

     common_stub                      incrange      pufvar       irsvar         irs         puf diff  pdiff                         column_description
11             0                   All returns  e00600_nnz  nret_orddiv  28,171,331  28,171,329   -2  -0.0%  Number of returns with ordinary dividends
45             1                  Under $5,000  e00600_nnz  nret_orddiv   1,364,222   1,364,222    0   0.0%  Number of returns with ordinary dividends
79             2          $5,000 under $10,000  e00600_nnz  nret_orddiv     815,099     815,099   -0  -0.0%  Number of returns with ordinary dividends
113            3         $10,000 under $15,000  e00600_nnz  nret_orddiv     875,416     875,416    0   0.0%  Number of returns with ordinary dividends
147            4         $15,000 under $20,000  e00600_nnz  nret_orddiv     794,490     794,490    0   0.0%  Number of returns with ordinary dividends
181            5         $20,000 under $25,000  e00600_nnz  nret_orddiv     775,451     775,451   -0  -0.0%  Number of returns with ordinary dividends
215            6         $25,000 under $30,000  e00600_nnz  nret_orddiv     744,390     744,390   -0  -0.0%  Number of returns with ordinary dividends
249            7         $30,000 under $40,000  e00600_nnz  nret_orddiv   1,499,953   1,499,953   -0  -0.0%  Number of returns with ordinary dividends
283            8         $40,000 under $50,000  e00600_nnz  nret_orddiv   1,448,472   1,448,472    0   0.0%  Number of returns with ordinary dividends
317            9         $50,000 under $75,000  e00600_nnz  nret_orddiv   3,812,081   3,812,081    0   0.0%  Number of returns with ordinary dividends
351           10        $75,000 under $100,000  e00600_nnz  nret_orddiv   3,510,707   3,510,707   -0  -0.0%  Number of returns with ordinary dividends
385           11       $100,000 under $200,000  e00600_nnz  nret_orddiv   7,416,984   7,416,984   -0  -0.0%  Number of returns with ordinary dividends
419           12       $200,000 under $500,000  e00600_nnz  nret_orddiv   3,869,169   3,869,169   -0  -0.0%  Number of returns with ordinary dividends
453           13     $500,000 under $1,000,000  e00600_nnz  nret_orddiv     810,519     810,519    0   0.0%  Number of returns with ordinary dividends
487           14   $1,000,000 under $1,500,000  e00600_nnz  nret_orddiv     188,882     188,882    0   0.0%  Number of returns with ordinary dividends
521           15   $1,500,000 under $2,000,000  e00600_nnz  nret_orddiv      79,972      79,972    0   0.0%  Number of returns with ordinary dividends
555           16   $2,000,000 under $5,000,000  e00600_nnz  nret_orddiv     116,753     116,753    0   0.0%  Number of returns with ordinary dividends
589           17  $5,000,000 under $10,000,000  e00600_nnz  nret_orddiv      29,452      29,452    0   0.0%  Number of returns with ordinary dividends
623           18           $10,000,000 or more  e00600_nnz  nret_orddiv      19,317      19,317   -0  -0.0%  Number of returns with ordinary dividends

     common_stub                      incrange     pufvar   irsvar              irs              puf   diff  pdiff           column_description
12             0                   All returns  c01000pos  cggross  859,894,631,000  859,894,632,000  1,000   0.0%  Capital gains gross taxable
46             1                  Under $5,000  c01000pos  cggross   19,771,923,000   19,771,923,000     -0  -0.0%  Capital gains gross taxable
80             2          $5,000 under $10,000  c01000pos  cggross      879,902,000      879,902,000      0   0.0%  Capital gains gross taxable
114            3         $10,000 under $15,000  c01000pos  cggross    1,475,473,000    1,475,473,000     -0  -0.0%  Capital gains gross taxable
148            4         $15,000 under $20,000  c01000pos  cggross    1,325,812,000    1,325,812,000      0   0.0%  Capital gains gross taxable
182            5         $20,000 under $25,000  c01000pos  cggross    1,712,450,000    1,712,450,000     -0  -0.0%  Capital gains gross taxable
216            6         $25,000 under $30,000  c01000pos  cggross    1,508,109,000    1,508,109,000     -0  -0.0%  Capital gains gross taxable
250            7         $30,000 under $40,000  c01000pos  cggross    3,799,333,000    3,799,333,000      0   0.0%  Capital gains gross taxable
284            8         $40,000 under $50,000  c01000pos  cggross    4,655,431,000    4,655,431,000     -0  -0.0%  Capital gains gross taxable
318            9         $50,000 under $75,000  c01000pos  cggross   13,508,802,000   13,508,802,000      0   0.0%  Capital gains gross taxable
352           10        $75,000 under $100,000  c01000pos  cggross   18,527,349,000   18,527,349,000      0   0.0%  Capital gains gross taxable
386           11       $100,000 under $200,000  c01000pos  cggross   66,274,073,000   66,274,073,000     -0  -0.0%  Capital gains gross taxable
420           12       $200,000 under $500,000  c01000pos  cggross  109,971,765,000  109,971,765,000     -0  -0.0%  Capital gains gross taxable
454           13     $500,000 under $1,000,000  c01000pos  cggross   79,424,756,000   79,424,756,000      0   0.0%  Capital gains gross taxable
488           14   $1,000,000 under $1,500,000  c01000pos  cggross   42,974,938,000   42,974,938,000     -0  -0.0%  Capital gains gross taxable
522           15   $1,500,000 under $2,000,000  c01000pos  cggross   29,813,179,000   29,813,179,000     -0  -0.0%  Capital gains gross taxable
556           16   $2,000,000 under $5,000,000  c01000pos  cggross   93,502,832,000   93,502,832,000     -0  -0.0%  Capital gains gross taxable
590           17  $5,000,000 under $10,000,000  c01000pos  cggross   68,993,824,000   68,993,824,000     -0  -0.0%  Capital gains gross taxable
624           18           $10,000,000 or more  c01000pos  cggross  301,774,681,000  301,774,681,000     -0  -0.0%  Capital gains gross taxable

     common_stub                      incrange         pufvar        irsvar         irs         puf diff  pdiff                                  column_description
13             0                   All returns  c01000pos_nnz  nret_cggross  13,698,506  13,698,504   -2  -0.0%  Number of returns with capital gains gross taxable
47             1                  Under $5,000  c01000pos_nnz  nret_cggross     437,630     437,630   -0  -0.0%  Number of returns with capital gains gross taxable
81             2          $5,000 under $10,000  c01000pos_nnz  nret_cggross     324,549     324,549    0   0.0%  Number of returns with capital gains gross taxable
115            3         $10,000 under $15,000  c01000pos_nnz  nret_cggross     347,534     347,534    0   0.0%  Number of returns with capital gains gross taxable
149            4         $15,000 under $20,000  c01000pos_nnz  nret_cggross     305,884     305,884   -0  -0.0%  Number of returns with capital gains gross taxable
183            5         $20,000 under $25,000  c01000pos_nnz  nret_cggross     324,651     324,651    0   0.0%  Number of returns with capital gains gross taxable
217            6         $25,000 under $30,000  c01000pos_nnz  nret_cggross     313,023     313,023    0   0.0%  Number of returns with capital gains gross taxable
251            7         $30,000 under $40,000  c01000pos_nnz  nret_cggross     610,424     610,424    0   0.0%  Number of returns with capital gains gross taxable
285            8         $40,000 under $50,000  c01000pos_nnz  nret_cggross     637,343     637,343   -0  -0.0%  Number of returns with capital gains gross taxable
319            9         $50,000 under $75,000  c01000pos_nnz  nret_cggross   1,693,384   1,693,384   -0  -0.0%  Number of returns with capital gains gross taxable
353           10        $75,000 under $100,000  c01000pos_nnz  nret_cggross   1,673,930   1,673,930   -0  -0.0%  Number of returns with capital gains gross taxable
387           11       $100,000 under $200,000  c01000pos_nnz  nret_cggross   3,748,985   3,748,985    0   0.0%  Number of returns with capital gains gross taxable
421           12       $200,000 under $500,000  c01000pos_nnz  nret_cggross   2,366,587   2,366,587   -0  -0.0%  Number of returns with capital gains gross taxable
455           13     $500,000 under $1,000,000  c01000pos_nnz  nret_cggross     575,245     575,245    0   0.0%  Number of returns with capital gains gross taxable
489           14   $1,000,000 under $1,500,000  c01000pos_nnz  nret_cggross     142,145     142,145   -0  -0.0%  Number of returns with capital gains gross taxable
523           15   $1,500,000 under $2,000,000  c01000pos_nnz  nret_cggross      61,878      61,878   -0  -0.0%  Number of returns with capital gains gross taxable
557           16   $2,000,000 under $5,000,000  c01000pos_nnz  nret_cggross      93,801      93,801    0   0.0%  Number of returns with capital gains gross taxable
591           17  $5,000,000 under $10,000,000  c01000pos_nnz  nret_cggross      24,609      24,609    0   0.0%  Number of returns with capital gains gross taxable
625           18           $10,000,000 or more  c01000pos_nnz  nret_cggross      16,902      16,902   -0  -0.0%  Number of returns with capital gains gross taxable

     common_stub                      incrange     pufvar  irsvar              irs              puf diff  pdiff    column_description
14             0                   All returns  c01000neg  cgloss  -16,779,101,000  -16,779,101,000    0  -0.0%  Capital loss taxable
48             1                  Under $5,000  c01000neg  cgloss   -1,641,623,000   -1,641,623,000   -0   0.0%  Capital loss taxable
82             2          $5,000 under $10,000  c01000neg  cgloss     -547,009,000     -547,009,000   -0   0.0%  Capital loss taxable
116            3         $10,000 under $15,000  c01000neg  cgloss     -516,537,000     -516,537,000   -0   0.0%  Capital loss taxable
150            4         $15,000 under $20,000  c01000neg  cgloss     -441,066,000     -441,066,000   -0   0.0%  Capital loss taxable
184            5         $20,000 under $25,000  c01000neg  cgloss     -415,082,000     -415,082,000    0  -0.0%  Capital loss taxable
218            6         $25,000 under $30,000  c01000neg  cgloss     -437,005,000     -437,005,000    0  -0.0%  Capital loss taxable
252            7         $30,000 under $40,000  c01000neg  cgloss     -821,100,000     -821,100,000   -0   0.0%  Capital loss taxable
286            8         $40,000 under $50,000  c01000neg  cgloss     -702,183,000     -702,183,000    0  -0.0%  Capital loss taxable
320            9         $50,000 under $75,000  c01000neg  cgloss   -2,039,924,000   -2,039,924,000   -0   0.0%  Capital loss taxable
354           10        $75,000 under $100,000  c01000neg  cgloss   -1,940,970,000   -1,940,970,000    0  -0.0%  Capital loss taxable
388           11       $100,000 under $200,000  c01000neg  cgloss   -4,040,570,000   -4,040,570,000    0  -0.0%  Capital loss taxable
422           12       $200,000 under $500,000  c01000neg  cgloss   -2,397,176,000   -2,397,176,000    0  -0.0%  Capital loss taxable
456           13     $500,000 under $1,000,000  c01000neg  cgloss     -551,502,000     -551,502,000   -0   0.0%  Capital loss taxable
490           14   $1,000,000 under $1,500,000  c01000neg  cgloss     -134,937,000     -134,937,000   -0   0.0%  Capital loss taxable
524           15   $1,500,000 under $2,000,000  c01000neg  cgloss      -54,399,000      -54,399,000   -0   0.0%  Capital loss taxable
558           16   $2,000,000 under $5,000,000  c01000neg  cgloss      -73,683,000      -73,683,000   -0   0.0%  Capital loss taxable
592           17  $5,000,000 under $10,000,000  c01000neg  cgloss      -16,068,000      -16,068,000    0  -0.0%  Capital loss taxable
626           18           $10,000,000 or more  c01000neg  cgloss       -8,267,000       -8,267,000   -0   0.0%  Capital loss taxable

     common_stub                      incrange         pufvar       irsvar        irs        puf diff  pdiff                           column_description
15             0                   All returns  c01000neg_nnz  nret_cgloss  7,471,221  7,471,222    1   0.0%  Number of returns with capital loss taxable
49             1                  Under $5,000  c01000neg_nnz  nret_cgloss    709,045    709,045    0   0.0%  Number of returns with capital loss taxable
83             2          $5,000 under $10,000  c01000neg_nnz  nret_cgloss    264,552    264,552    0   0.0%  Number of returns with capital loss taxable
117            3         $10,000 under $15,000  c01000neg_nnz  nret_cgloss    234,246    234,246   -0  -0.0%  Number of returns with capital loss taxable
151            4         $15,000 under $20,000  c01000neg_nnz  nret_cgloss    204,769    204,769    0   0.0%  Number of returns with capital loss taxable
185            5         $20,000 under $25,000  c01000neg_nnz  nret_cgloss    190,269    190,269   -0  -0.0%  Number of returns with capital loss taxable
219            6         $25,000 under $30,000  c01000neg_nnz  nret_cgloss    205,169    205,169    0   0.0%  Number of returns with capital loss taxable
253            7         $30,000 under $40,000  c01000neg_nnz  nret_cgloss    380,801    380,801   -0  -0.0%  Number of returns with capital loss taxable
287            8         $40,000 under $50,000  c01000neg_nnz  nret_cgloss    328,643    328,643   -0  -0.0%  Number of returns with capital loss taxable
321            9         $50,000 under $75,000  c01000neg_nnz  nret_cgloss    922,328    922,328    0   0.0%  Number of returns with capital loss taxable
355           10        $75,000 under $100,000  c01000neg_nnz  nret_cgloss    879,878    879,878    0   0.0%  Number of returns with capital loss taxable
389           11       $100,000 under $200,000  c01000neg_nnz  nret_cgloss  1,802,059  1,802,059   -0  -0.0%  Number of returns with capital loss taxable
423           12       $200,000 under $500,000  c01000neg_nnz  nret_cgloss  1,032,204  1,032,204    0   0.0%  Number of returns with capital loss taxable
457           13     $500,000 under $1,000,000  c01000neg_nnz  nret_cgloss    213,262    213,262    0   0.0%  Number of returns with capital loss taxable
491           14   $1,000,000 under $1,500,000  c01000neg_nnz  nret_cgloss     49,190     49,190    0   0.0%  Number of returns with capital loss taxable
525           15   $1,500,000 under $2,000,000  c01000neg_nnz  nret_cgloss     19,722     19,722   -0  -0.0%  Number of returns with capital loss taxable
559           16   $2,000,000 under $5,000,000  c01000neg_nnz  nret_cgloss     26,547     26,547   -0  -0.0%  Number of returns with capital loss taxable
593           17  $5,000,000 under $10,000,000  c01000neg_nnz  nret_cgloss      5,645      5,645    0   0.0%  Number of returns with capital loss taxable
627           18           $10,000,000 or more  c01000neg_nnz  nret_cgloss      2,893      2,893    0   0.0%  Number of returns with capital loss taxable

     common_stub                      incrange  pufvar    irsvar                irs                puf    diff  pdiff                                   column_description
16             0                   All returns  e01500  pensions  1,171,791,907,000  1,171,791,906,000  -1,000  -0.0%  Total pensions and annuities (including nontaxable)
50             1                  Under $5,000  e01500  pensions     13,204,540,000     13,204,540,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
84             2          $5,000 under $10,000  e01500  pensions     10,211,529,000     10,211,529,000       0   0.0%  Total pensions and annuities (including nontaxable)
118            3         $10,000 under $15,000  e01500  pensions     18,171,930,000     18,171,930,000       0   0.0%  Total pensions and annuities (including nontaxable)
152            4         $15,000 under $20,000  e01500  pensions     20,721,157,000     20,721,157,000       0   0.0%  Total pensions and annuities (including nontaxable)
186            5         $20,000 under $25,000  e01500  pensions     23,912,287,000     23,912,287,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
220            6         $25,000 under $30,000  e01500  pensions     23,998,290,000     23,998,290,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
254            7         $30,000 under $40,000  e01500  pensions     48,794,181,000     48,794,181,000       0   0.0%  Total pensions and annuities (including nontaxable)
288            8         $40,000 under $50,000  e01500  pensions     51,533,778,000     51,533,778,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
322            9         $50,000 under $75,000  e01500  pensions    158,863,197,000    158,863,197,000       0   0.0%  Total pensions and annuities (including nontaxable)
356           10        $75,000 under $100,000  e01500  pensions    166,773,240,000    166,773,240,000       0   0.0%  Total pensions and annuities (including nontaxable)
390           11       $100,000 under $200,000  e01500  pensions    372,883,554,000    372,883,554,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
424           12       $200,000 under $500,000  e01500  pensions    195,414,646,000    195,414,646,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
458           13     $500,000 under $1,000,000  e01500  pensions     41,237,548,000     41,237,548,000       0   0.0%  Total pensions and annuities (including nontaxable)
492           14   $1,000,000 under $1,500,000  e01500  pensions     10,150,853,000     10,150,853,000       0   0.0%  Total pensions and annuities (including nontaxable)
526           15   $1,500,000 under $2,000,000  e01500  pensions      4,472,303,000      4,472,303,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
560           16   $2,000,000 under $5,000,000  e01500  pensions      7,144,885,000      7,144,885,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
594           17  $5,000,000 under $10,000,000  e01500  pensions      2,160,456,000      2,160,456,000      -0  -0.0%  Total pensions and annuities (including nontaxable)
628           18           $10,000,000 or more  e01500  pensions      2,143,532,000      2,143,532,000       0   0.0%  Total pensions and annuities (including nontaxable)

     common_stub                      incrange      pufvar         irsvar         irs         puf diff  pdiff                                                          column_description
17             0                   All returns  e01500_nnz  nret_pensions  30,610,779  30,610,779   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
51             1                  Under $5,000  e01500_nnz  nret_pensions   1,004,073   1,004,073    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)
85             2          $5,000 under $10,000  e01500_nnz  nret_pensions   1,208,473   1,208,473    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)
119            3         $10,000 under $15,000  e01500_nnz  nret_pensions   1,573,498   1,573,498    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)
153            4         $15,000 under $20,000  e01500_nnz  nret_pensions   1,545,385   1,545,385   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
187            5         $20,000 under $25,000  e01500_nnz  nret_pensions   1,507,057   1,507,057    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)
221            6         $25,000 under $30,000  e01500_nnz  nret_pensions   1,360,383   1,360,383   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
255            7         $30,000 under $40,000  e01500_nnz  nret_pensions   2,496,150   2,496,150   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
289            8         $40,000 under $50,000  e01500_nnz  nret_pensions   2,203,783   2,203,783   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
323            9         $50,000 under $75,000  e01500_nnz  nret_pensions   5,129,174   5,129,174   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
357           10        $75,000 under $100,000  e01500_nnz  nret_pensions   4,060,177   4,060,177    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)
391           11       $100,000 under $200,000  e01500_nnz  nret_pensions   6,326,557   6,326,557   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
425           12       $200,000 under $500,000  e01500_nnz  nret_pensions   1,838,752   1,838,752    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)
459           13     $500,000 under $1,000,000  e01500_nnz  nret_pensions     240,808     240,808    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)
493           14   $1,000,000 under $1,500,000  e01500_nnz  nret_pensions      52,066      52,066   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
527           15   $1,500,000 under $2,000,000  e01500_nnz  nret_pensions      21,292      21,292   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
561           16   $2,000,000 under $5,000,000  e01500_nnz  nret_pensions      30,807      30,807   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
595           17  $5,000,000 under $10,000,000  e01500_nnz  nret_pensions       7,500       7,500   -0  -0.0%  Number of returns with total pensions and annuities (including nontaxable)
629           18           $10,000,000 or more  e01500_nnz  nret_pensions       4,844       4,844    0   0.0%  Number of returns with total pensions and annuities (including nontaxable)

     common_stub                      incrange  pufvar     irsvar              irs              puf        diff  pdiff              column_description
18             0                   All returns  e02400  socsectot  644,989,570,000  644,988,071,977  -1,498,023  -0.0%  Total Social Security benefits
52             1                  Under $5,000  e02400  socsectot   51,453,659,000   51,453,659,000          -0  -0.0%  Total Social Security benefits
86             2          $5,000 under $10,000  e02400  socsectot   37,114,006,000   37,114,006,000           0   0.0%  Total Social Security benefits
120            3         $10,000 under $15,000  e02400  socsectot   41,753,457,000   41,753,457,000          -0  -0.0%  Total Social Security benefits
154            4         $15,000 under $20,000  e02400  socsectot   35,555,521,000   35,555,521,000           0   0.0%  Total Social Security benefits
188            5         $20,000 under $25,000  e02400  socsectot   33,489,639,000   33,489,639,000          -0  -0.0%  Total Social Security benefits
222            6         $25,000 under $30,000  e02400  socsectot   27,215,744,000   27,215,744,000          -0  -0.0%  Total Social Security benefits
256            7         $30,000 under $40,000  e02400  socsectot   46,193,861,000   46,193,861,000           0   0.0%  Total Social Security benefits
290            8         $40,000 under $50,000  e02400  socsectot   38,155,680,000   38,155,680,000          -0  -0.0%  Total Social Security benefits
324            9         $50,000 under $75,000  e02400  socsectot   93,596,920,000   93,596,920,000           0   0.0%  Total Social Security benefits
358           10        $75,000 under $100,000  e02400  socsectot   77,224,418,000   77,224,418,000           0   0.0%  Total Social Security benefits
392           11       $100,000 under $200,000  e02400  socsectot  117,674,183,000  117,674,183,000          -0  -0.0%  Total Social Security benefits
426           12       $200,000 under $500,000  e02400  socsectot   36,219,795,000   36,218,968,070    -826,930  -0.0%  Total Social Security benefits
460           13     $500,000 under $1,000,000  e02400  socsectot    6,075,048,000    6,074,995,791     -52,209  -0.0%  Total Social Security benefits
494           14   $1,000,000 under $1,500,000  e02400  socsectot    1,390,704,000    1,390,456,081    -247,919  -0.0%  Total Social Security benefits
528           15   $1,500,000 under $2,000,000  e02400  socsectot      588,018,000      587,959,623     -58,377  -0.0%  Total Social Security benefits
562           16   $2,000,000 under $5,000,000  e02400  socsectot      902,381,000      902,090,914    -290,086  -0.0%  Total Social Security benefits
596           17  $5,000,000 under $10,000,000  e02400  socsectot      230,913,000      230,907,547      -5,453  -0.0%  Total Social Security benefits
630           18           $10,000,000 or more  e02400  socsectot      155,623,000      155,605,951     -17,049  -0.0%  Total Social Security benefits

     common_stub                      incrange      pufvar          irsvar         irs         puf    diff  pdiff                                     column_description
19             0                   All returns  e02400_nnz  nret_socsectot  28,967,603  28,965,920  -1,683  -0.0%  Number of returns with total Social Security benefits
53             1                  Under $5,000  e02400_nnz  nret_socsectot   2,764,827   2,764,827      -0  -0.0%  Number of returns with total Social Security benefits
87             2          $5,000 under $10,000  e02400_nnz  nret_socsectot   2,000,972   2,000,972      -0  -0.0%  Number of returns with total Social Security benefits
121            3         $10,000 under $15,000  e02400_nnz  nret_socsectot   2,201,549   2,201,549      -0  -0.0%  Number of returns with total Social Security benefits
155            4         $15,000 under $20,000  e02400_nnz  nret_socsectot   1,836,800   1,836,800       0   0.0%  Number of returns with total Social Security benefits
189            5         $20,000 under $25,000  e02400_nnz  nret_socsectot   1,637,535   1,637,535       0   0.0%  Number of returns with total Social Security benefits
223            6         $25,000 under $30,000  e02400_nnz  nret_socsectot   1,297,421   1,297,421       0   0.0%  Number of returns with total Social Security benefits
257            7         $30,000 under $40,000  e02400_nnz  nret_socsectot   2,202,026   2,202,026      -0  -0.0%  Number of returns with total Social Security benefits
291            8         $40,000 under $50,000  e02400_nnz  nret_socsectot   1,838,614   1,838,111    -503  -0.0%  Number of returns with total Social Security benefits
325            9         $50,000 under $75,000  e02400_nnz  nret_socsectot   4,323,996   4,323,478    -518  -0.0%  Number of returns with total Social Security benefits
359           10        $75,000 under $100,000  e02400_nnz  nret_socsectot   3,214,006   3,213,507    -499  -0.0%  Number of returns with total Social Security benefits
393           11       $100,000 under $200,000  e02400_nnz  nret_socsectot   4,234,271   4,234,248     -23  -0.0%  Number of returns with total Social Security benefits
427           12       $200,000 under $500,000  e02400_nnz  nret_socsectot   1,146,717   1,146,624     -93  -0.0%  Number of returns with total Social Security benefits
461           13     $500,000 under $1,000,000  e02400_nnz  nret_socsectot     177,394     177,390      -4  -0.0%  Number of returns with total Social Security benefits
495           14   $1,000,000 under $1,500,000  e02400_nnz  nret_socsectot      39,871      39,849     -22  -0.1%  Number of returns with total Social Security benefits
529           15   $1,500,000 under $2,000,000  e02400_nnz  nret_socsectot      16,567      16,563      -4  -0.0%  Number of returns with total Social Security benefits
563           16   $2,000,000 under $5,000,000  e02400_nnz  nret_socsectot      24,884      24,868     -16  -0.1%  Number of returns with total Social Security benefits
597           17  $5,000,000 under $10,000,000  e02400_nnz  nret_socsectot       6,197       6,197      -0  -0.0%  Number of returns with total Social Security benefits
631           18           $10,000,000 or more  e02400_nnz  nret_socsectot       3,957       3,956      -1  -0.0%  Number of returns with total Social Security benefits

     common_stub                      incrange  pufvar         irsvar              irs              puf       diff  pdiff                column_description
20             0                   All returns  c02500  socsectaxable  309,539,629,000  309,541,392,378  1,763,378   0.0%  Taxable Social Security benefits
54             1                  Under $5,000  c02500  socsectaxable      110,488,000      110,488,000         -0  -0.0%  Taxable Social Security benefits
88             2          $5,000 under $10,000  c02500  socsectaxable      243,551,000      243,550,998         -2  -0.0%  Taxable Social Security benefits
122            3         $10,000 under $15,000  c02500  socsectaxable      323,074,000      323,074,000         -0  -0.0%  Taxable Social Security benefits
156            4         $15,000 under $20,000  c02500  socsectaxable    1,049,423,000    1,049,423,000          0   0.0%  Taxable Social Security benefits
190            5         $20,000 under $25,000  c02500  socsectaxable    3,116,870,000    3,116,870,000         -0  -0.0%  Taxable Social Security benefits
224            6         $25,000 under $30,000  c02500  socsectaxable    4,545,548,000    4,545,548,000         -0  -0.0%  Taxable Social Security benefits
258            7         $30,000 under $40,000  c02500  socsectaxable   13,407,599,000   13,407,599,000          0   0.0%  Taxable Social Security benefits
292            8         $40,000 under $50,000  c02500  socsectaxable   18,230,010,000   18,230,010,000         -0  -0.0%  Taxable Social Security benefits
326            9         $50,000 under $75,000  c02500  socsectaxable   65,701,381,000   65,701,381,000          0   0.0%  Taxable Social Security benefits
360           10        $75,000 under $100,000  c02500  socsectaxable   64,116,496,000   64,116,496,000         -0  -0.0%  Taxable Social Security benefits
394           11       $100,000 under $200,000  c02500  socsectaxable   99,970,116,000   99,970,116,000         -0  -0.0%  Taxable Social Security benefits
428           12       $200,000 under $500,000  c02500  socsectaxable   30,785,150,000   30,786,122,859    972,859   0.0%  Taxable Social Security benefits
462           13     $500,000 under $1,000,000  c02500  socsectaxable    5,163,685,000    5,163,746,422     61,422   0.0%  Taxable Social Security benefits
496           14   $1,000,000 under $1,500,000  c02500  socsectaxable    1,181,596,000    1,181,887,669    291,669   0.0%  Taxable Social Security benefits
530           15   $1,500,000 under $2,000,000  c02500  socsectaxable      499,697,000      499,765,679     68,679   0.0%  Taxable Social Security benefits
564           16   $2,000,000 under $5,000,000  c02500  socsectaxable      766,436,000      766,777,277    341,277   0.0%  Taxable Social Security benefits
598           17  $5,000,000 under $10,000,000  c02500  socsectaxable      196,265,000      196,271,415      6,415   0.0%  Taxable Social Security benefits
632           18           $10,000,000 or more  c02500  socsectaxable      132,245,000      132,265,058     20,058   0.0%  Taxable Social Security benefits

     common_stub                      incrange      pufvar              irsvar         irs         puf    diff  pdiff                                       column_description
21             0                   All returns  c02500_nnz  nret_socsectaxable  20,929,431  20,940,394  10,963   0.1%  Number of returns with taxable Social Security benefits
55             1                  Under $5,000  c02500_nnz  nret_socsectaxable      25,697      25,697      -0  -0.0%  Number of returns with taxable Social Security benefits
