
Regrown reweighted puf ipopt method, georeweighted lsq, reweighted ipopt, compared to IRS values, run on 2020-11-17

Data are for filers only, using IRS filing requirements plus estimates of likely filing.

This report is in 3 sections:
  1. Summary report for all variables, summarized over all filers
  2. Detailed report by AGI range for each variable
  3. Table that provides details on puf variables and their mappings to irs data

1. Summary report for all variables, summarized over all filers:

     common_stub     incrange         pufvar              target                 puf            diff  pdiff  ipdiff                                                                    column_description
230           12       $200,000 under $500,000  e00300_nnz   4,755,311   4,750,556   -4,755  -0.1%    0.1%  Number of returns with taxable interest
604           13     $500,000 under $1,000,000  e00300_nnz     918,148     917,230     -918  -0.1%    0.1%  Number of returns with taxable interest
400           14   $1,000,000 under $1,500,000  e00300_nnz     213,278     213,491      213   0.1%   50.4%  Number of returns with taxable interest
264           15   $1,500,000 under $2,000,000  e00300_nnz      87,836      87,748      -88  -0.1%  -10.2%  Number of returns with taxable interest
298           16   $2,000,000 under $5,000,000  e00300_nnz     127,158     127,031     -127  -0.1%  -61.0%  Number of returns with taxable interest
162           17  $5,000,000 under $10,000,000  e00300_nnz      31,277      31,308       31   0.1%  -63.4%  Number of returns with taxable interest
638           18           $10,000,000 or more  e00300_nnz      20,088      20,092        4   0.0%   -3.1%  Number of returns with taxable interest

     common_stub                      incrange  pufvar           target              puf         diff  pdiff  ipdiff  column_description
195            0                   All returns  e00600  282,336,042,000  282,275,199,429  -60,842,571  -0.0%    0.0%  Ordinary dividends
59             1                  Under $5,000  e00600    6,297,087,000    6,297,098,152       11,152   0.0%   -9.4%  Ordinary dividends
25             2          $5,000 under $10,000  e00600    1,282,506,000    1,281,993,724     -512,276  -0.0%   45.6%  Ordinary dividends
93             3         $10,000 under $15,000  e00600    1,834,544,000    1,832,709,442   -1,834,558  -0.1%    9.5%  Ordinary dividends
127            4         $15,000 under $20,000  e00600    1,830,363,000    1,828,532,621   -1,830,379  -0.1%   -5.9%  Ordinary dividends
535            5         $20,000 under $25,000  e00600    1,903,404,000    1,905,307,423    1,903,423   0.1%   -3.2%  Ordinary dividends
365            6         $25,000 under $30,000  e00600    1,924,456,000    1,922,531,535   -1,924,465  -0.1%   47.0%  Ordinary dividends
467            7         $30,000 under $40,000  e00600    4,106,378,000    4,102,271,585   -4,106,415  -0.1%    6.5%  Ordinary dividends
331            8         $40,000 under $50,000  e00600    3,903,451,000    3,899,547,511   -3,903,489  -0.1%  -29.7%  Ordinary dividends
569            9         $50,000 under $75,000  e00600   13,168,278,000   13,155,109,605  -13,168,395  -0.1%    0.1%  Ordinary dividends
501           10        $75,000 under $100,000  e00600   15,424,556,000   15,409,131,308  -15,424,692  -0.1%    0.1%  Ordinary dividends
433           11       $100,000 under $200,000  e00600   46,748,395,000   46,701,646,175  -46,748,825  -0.1%    0.1%  Ordinary dividends
229           12       $200,000 under $500,000  e00600   53,605,486,000   53,659,092,088   53,606,088   0.1%   -0.1%  Ordinary dividends
603           13     $500,000 under $1,000,000  e00600   28,937,256,000   28,966,193,597   28,937,597   0.1%   -0.1%  Ordinary dividends
399           14   $1,000,000 under $1,500,000  e00600   13,010,147,000   13,023,157,297   13,010,297   0.1%   47.9%  Ordinary dividends
263           15   $1,500,000 under $2,000,000  e00600    8,391,122,000    8,399,513,218    8,391,218   0.1%  -17.8%  Ordinary dividends
297           16   $2,000,000 under $5,000,000  e00600   22,009,340,000   21,987,330,447  -22,009,553  -0.1%  -60.9%  Ordinary dividends
161           17  $5,000,000 under $10,000,000  e00600   13,243,761,000   13,233,237,282  -10,523,718  -0.1%  -64.2%  Ordinary dividends
637           18           $10,000,000 or more  e00600   44,715,512,000   44,670,796,422  -44,715,578  -0.1%   38.5%  Ordinary dividends

     common_stub                      incrange      pufvar      target         puf     diff  pdiff  ipdiff                         column_description
186            0                   All returns  e00600_nnz  28,171,331  28,145,547  -25,784  -0.1%    0.1%  Number of returns with ordinary dividends
50             1                  Under $5,000  e00600_nnz   1,364,222   1,363,398     -824  -0.1%  -18.4%  Number of returns with ordinary dividends
16             2          $5,000 under $10,000  e00600_nnz     815,099     815,630      531   0.1%   30.6%  Number of returns with ordinary dividends
84             3         $10,000 under $15,000  e00600_nnz     875,416     874,541     -875  -0.1%   17.8%  Number of returns with ordinary dividends
118            4         $15,000 under $20,000  e00600_nnz     794,490     793,696     -794  -0.1%   -7.7%  Number of returns with ordinary dividends
526            5         $20,000 under $25,000  e00600_nnz     775,451     774,676     -775  -0.1%  -12.0%  Number of returns with ordinary dividends
356            6         $25,000 under $30,000  e00600_nnz     744,390     743,646     -744  -0.1%    9.4%  Number of returns with ordinary dividends
458            7         $30,000 under $40,000  e00600_nnz   1,499,953   1,498,453   -1,500  -0.1%    8.0%  Number of returns with ordinary dividends
322            8         $40,000 under $50,000  e00600_nnz   1,448,472   1,447,024   -1,448  -0.1%  -12.9%  Number of returns with ordinary dividends
560            9         $50,000 under $75,000  e00600_nnz   3,812,081   3,808,269   -3,812  -0.1%    0.1%  Number of returns with ordinary dividends
492           10        $75,000 under $100,000  e00600_nnz   3,510,707   3,507,196   -3,511  -0.1%    0.1%  Number of returns with ordinary dividends
424           11       $100,000 under $200,000  e00600_nnz   7,416,984   7,409,567   -7,417  -0.1%    0.1%  Number of returns with ordinary dividends
220           12       $200,000 under $500,000  e00600_nnz   3,869,169   3,865,300   -3,869  -0.1%    0.1%  Number of returns with ordinary dividends
594           13     $500,000 under $1,000,000  e00600_nnz     810,519     809,708     -811  -0.1%    0.1%  Number of returns with ordinary dividends
390           14   $1,000,000 under $1,500,000  e00600_nnz     188,882     189,071      189   0.1%   51.3%  Number of returns with ordinary dividends
254           15   $1,500,000 under $2,000,000  e00600_nnz      79,972      79,977        5   0.0%   -8.5%  Number of returns with ordinary dividends
288           16   $2,000,000 under $5,000,000  e00600_nnz     116,753     116,636     -117  -0.1%  -60.7%  Number of returns with ordinary dividends
152           17  $5,000,000 under $10,000,000  e00600_nnz      29,452      29,424      -28  -0.1%  -63.2%  Number of returns with ordinary dividends
628           18           $10,000,000 or more  e00600_nnz      19,317      19,336       19   0.1%   -1.2%  Number of returns with ordinary dividends

     common_stub                      incrange     pufvar           target              puf          diff  pdiff  ipdiff           column_description
184            0                   All returns  c01000pos  859,894,631,000  859,679,952,783  -214,678,217  -0.0%    2.8%  Capital gains gross taxable
48             1                  Under $5,000  c01000pos   19,771,923,000   19,760,955,710   -10,967,290  -0.1%  -29.6%  Capital gains gross taxable
14             2          $5,000 under $10,000  c01000pos      879,902,000      879,943,608        41,608   0.0%  272.6%  Capital gains gross taxable
82             3         $10,000 under $15,000  c01000pos    1,475,473,000    1,473,997,522    -1,475,478  -0.1%   12.6%  Capital gains gross taxable
116            4         $15,000 under $20,000  c01000pos    1,325,812,000    1,324,486,182    -1,325,818  -0.1%   12.3%  Capital gains gross taxable
524            5         $20,000 under $25,000  c01000pos    1,712,450,000    1,710,737,537    -1,712,463  -0.1%   10.4%  Capital gains gross taxable
354            6         $25,000 under $30,000  c01000pos    1,508,109,000    1,506,600,879    -1,508,121  -0.1%   11.1%  Capital gains gross taxable
456            7         $30,000 under $40,000  c01000pos    3,799,333,000    3,795,533,631    -3,799,369  -0.1%    9.4%  Capital gains gross taxable
320            8         $40,000 under $50,000  c01000pos    4,655,431,000    4,650,775,523    -4,655,477  -0.1%  -33.2%  Capital gains gross taxable
558            9         $50,000 under $75,000  c01000pos   13,508,802,000   13,495,293,068   -13,508,932  -0.1%  -23.9%  Capital gains gross taxable
490           10        $75,000 under $100,000  c01000pos   18,527,349,000   18,508,821,472   -18,527,528  -0.1%   -9.9%  Capital gains gross taxable
422           11       $100,000 under $200,000  c01000pos   66,274,073,000   66,340,347,650    66,274,650   0.1%    4.3%  Capital gains gross taxable
218           12       $200,000 under $500,000  c01000pos  109,971,765,000  109,861,792,265  -109,972,735  -0.1%   -7.9%  Capital gains gross taxable
592           13     $500,000 under $1,000,000  c01000pos   79,424,756,000   79,504,181,900    79,425,900   0.1%   40.1%  Capital gains gross taxable
388           14   $1,000,000 under $1,500,000  c01000pos   42,974,938,000   43,017,913,589    42,975,589   0.1%   84.3%  Capital gains gross taxable
252           15   $1,500,000 under $2,000,000  c01000pos   29,813,179,000   29,842,992,525    29,813,525   0.1%   -5.7%  Capital gains gross taxable
286           16   $2,000,000 under $5,000,000  c01000pos   93,502,832,000   93,596,335,808    93,503,808   0.1%  -57.5%  Capital gains gross taxable
150           17  $5,000,000 under $10,000,000  c01000pos   68,993,824,000   68,936,338,549   -57,485,451  -0.1%  -69.5%  Capital gains gross taxable
626           18           $10,000,000 or more  c01000pos  301,774,681,000  301,472,905,364  -301,775,636  -0.1%   24.6%  Capital gains gross taxable

     common_stub                      incrange         pufvar      target         puf    diff  pdiff  ipdiff                                  column_description
190            0                   All returns  c01000pos_nnz  13,698,506  13,711,755  13,249   0.1%   21.1%  Number of returns with capital gains gross taxable
54             1                  Under $5,000  c01000pos_nnz     437,630     437,852     222   0.1%   21.5%  Number of returns with capital gains gross taxable
20             2          $5,000 under $10,000  c01000pos_nnz     324,549     324,676     127   0.0%  191.0%  Number of returns with capital gains gross taxable
88             3         $10,000 under $15,000  c01000pos_nnz     347,534     347,882     348   0.1%   31.3%  Number of returns with capital gains gross taxable
122            4         $15,000 under $20,000  c01000pos_nnz     305,884     306,190     306   0.1%   16.8%  Number of returns with capital gains gross taxable
530            5         $20,000 under $25,000  c01000pos_nnz     324,651     324,976     325   0.1%   16.0%  Number of returns with capital gains gross taxable
360            6         $25,000 under $30,000  c01000pos_nnz     313,023     313,336     313   0.1%   49.5%  Number of returns with capital gains gross taxable
462            7         $30,000 under $40,000  c01000pos_nnz     610,424     611,034     610   0.1%   30.7%  Number of returns with capital gains gross taxable
326            8         $40,000 under $50,000  c01000pos_nnz     637,343     637,980     637   0.1%   10.1%  Number of returns with capital gains gross taxable
564            9         $50,000 under $75,000  c01000pos_nnz   1,693,384   1,695,077   1,693   0.1%   17.4%  Number of returns with capital gains gross taxable
496           10        $75,000 under $100,000  c01000pos_nnz   1,673,930   1,675,604   1,674   0.1%   15.3%  Number of returns with capital gains gross taxable
428           11       $100,000 under $200,000  c01000pos_nnz   3,748,985   3,752,734   3,749   0.1%   20.7%  Number of returns with capital gains gross taxable
224           12       $200,000 under $500,000  c01000pos_nnz   2,366,587   2,368,954   2,367   0.1%    5.7%  Number of returns with capital gains gross taxable
598           13     $500,000 under $1,000,000  c01000pos_nnz     575,245     575,820     575   0.1%   15.5%  Number of returns with capital gains gross taxable
394           14   $1,000,000 under $1,500,000  c01000pos_nnz     142,145     142,287     142   0.1%   58.8%  Number of returns with capital gains gross taxable
258           15   $1,500,000 under $2,000,000  c01000pos_nnz      61,878      61,940      62   0.1%   -9.9%  Number of returns with capital gains gross taxable
292           16   $2,000,000 under $5,000,000  c01000pos_nnz      93,801      93,895      94   0.1%  -59.8%  Number of returns with capital gains gross taxable
156           17  $5,000,000 under $10,000,000  c01000pos_nnz      24,609      24,633      24   0.1%  -66.3%  Number of returns with capital gains gross taxable
632           18           $10,000,000 or more  c01000pos_nnz      16,902      16,885     -17  -0.1%  -11.8%  Number of returns with capital gains gross taxable

     common_stub                      incrange     pufvar           target              puf         diff  pdiff  ipdiff    column_description
181            0                   All returns  c01000neg  -16,779,101,000  -16,793,357,306  -14,256,306   0.1%   36.7%  Capital loss taxable
45             1                  Under $5,000  c01000neg   -1,641,623,000   -1,641,562,456       60,544  -0.0%  -23.8%  Capital loss taxable
11             2          $5,000 under $10,000  c01000neg     -547,009,000     -546,736,467      272,533  -0.0%  -49.9%  Capital loss taxable
79             3         $10,000 under $15,000  c01000neg     -516,537,000     -517,053,545     -516,545   0.1%   60.8%  Capital loss taxable
113            4         $15,000 under $20,000  c01000neg     -441,066,000     -441,507,072     -441,072   0.1%   39.1%  Capital loss taxable
521            5         $20,000 under $25,000  c01000neg     -415,082,000     -415,497,087     -415,087   0.1%   32.9%  Capital loss taxable
351            6         $25,000 under $30,000  c01000neg     -437,005,000     -437,442,011     -437,011   0.1%   60.4%  Capital loss taxable
453            7         $30,000 under $40,000  c01000neg     -821,100,000     -821,921,112     -821,112   0.1%   93.8%  Capital loss taxable
317            8         $40,000 under $50,000  c01000neg     -702,183,000     -702,885,190     -702,190   0.1%   14.8%  Capital loss taxable
555            9         $50,000 under $75,000  c01000neg   -2,039,924,000   -2,041,963,952   -2,039,952   0.1%   61.4%  Capital loss taxable
487           10        $75,000 under $100,000  c01000neg   -1,940,970,000   -1,942,910,999   -1,940,999   0.1%   66.5%  Capital loss taxable
419           11       $100,000 under $200,000  c01000neg   -4,040,570,000   -4,044,610,615   -4,040,615   0.1%   36.5%  Capital loss taxable
215           12       $200,000 under $500,000  c01000neg   -2,397,176,000   -2,399,573,209   -2,397,209   0.1%   41.5%  Capital loss taxable
589           13     $500,000 under $1,000,000  c01000neg     -551,502,000     -552,053,508     -551,508   0.1%    2.4%  Capital loss taxable
385           14   $1,000,000 under $1,500,000  c01000neg     -134,937,000     -135,071,938     -134,938   0.1%   57.8%  Capital loss taxable
249           15   $1,500,000 under $2,000,000  c01000neg      -54,399,000      -54,453,400      -54,400   0.1%   10.5%  Capital loss taxable
283           16   $2,000,000 under $5,000,000  c01000neg      -73,683,000      -73,756,684      -73,684   0.1%  -58.4%  Capital loss taxable
147           17  $5,000,000 under $10,000,000  c01000neg      -16,068,000      -16,082,794      -14,794   0.1%  -49.1%  Capital loss taxable
623           18           $10,000,000 or more  c01000neg       -8,267,000       -8,275,267       -8,267   0.1%   53.2%  Capital loss taxable

     common_stub                      incrange         pufvar     target        puf    diff  pdiff  ipdiff                           column_description
189            0                   All returns  c01000neg_nnz  7,471,221  7,466,795  -4,426  -0.1%   26.2%  Number of returns with capital loss taxable
53             1                  Under $5,000  c01000neg_nnz    709,045    709,317     272   0.0%  -20.4%  Number of returns with capital loss taxable
19             2          $5,000 under $10,000  c01000neg_nnz    264,552    264,632      80   0.0%  -18.4%  Number of returns with capital loss taxable
87             3         $10,000 under $15,000  c01000neg_nnz    234,246    234,480     234   0.1%   48.8%  Number of returns with capital loss taxable
121            4         $15,000 under $20,000  c01000neg_nnz    204,769    204,564    -205  -0.1%   29.5%  Number of returns with capital loss taxable
529            5         $20,000 under $25,000  c01000neg_nnz    190,269    190,079    -190  -0.1%   19.8%  Number of returns with capital loss taxable
359            6         $25,000 under $30,000  c01000neg_nnz    205,169    205,374     205   0.1%   45.8%  Number of returns with capital loss taxable
461            7         $30,000 under $40,000  c01000neg_nnz    380,801    380,420    -381  -0.1%   66.8%  Number of returns with capital loss taxable
325            8         $40,000 under $50,000  c01000neg_nnz    328,643    328,972     329   0.1%    8.7%  Number of returns with capital loss taxable
563            9         $50,000 under $75,000  c01000neg_nnz    922,328    921,406    -922  -0.1%   42.8%  Number of returns with capital loss taxable
495           10        $75,000 under $100,000  c01000neg_nnz    879,878    878,998    -880  -0.1%   45.9%  Number of returns with capital loss taxable
427           11       $100,000 under $200,000  c01000neg_nnz  1,802,059  1,800,257  -1,802  -0.1%   24.8%  Number of returns with capital loss taxable
223           12       $200,000 under $500,000  c01000neg_nnz  1,032,204  1,031,172  -1,032  -0.1%   30.4%  Number of returns with capital loss taxable
597           13     $500,000 under $1,000,000  c01000neg_nnz    213,262    213,049    -213  -0.1%   -3.1%  Number of returns with capital loss taxable
393           14   $1,000,000 under $1,500,000  c01000neg_nnz     49,190     49,223      33   0.1%   53.2%  Number of returns with capital loss taxable
257           15   $1,500,000 under $2,000,000  c01000neg_nnz     19,722     19,742      20   0.1%    7.8%  Number of returns with capital loss taxable
291           16   $2,000,000 under $5,000,000  c01000neg_nnz     26,547     26,574      27   0.1%  -58.9%  Number of returns with capital loss taxable
155           17  $5,000,000 under $10,000,000  c01000neg_nnz      5,645      5,647       2   0.0%  -50.1%  Number of returns with capital loss taxable
631           18           $10,000,000 or more  c01000neg_nnz      2,893      2,890      -3  -0.1%   50.9%  Number of returns with capital loss taxable

     common_stub                      incrange  pufvar             target                puf            diff  pdiff  ipdiff                                   column_description
178            0                   All returns  e01500  1,171,791,907,000  1,170,649,058,483  -1,142,848,517  -0.1%  -18.1%  Total pensions and annuities (including nontaxable)
42             1                  Under $5,000  e01500     13,204,540,000     13,200,308,748      -4,231,252  -0.0%   -1.4%  Total pensions and annuities (including nontaxable)
8              2          $5,000 under $10,000  e01500     10,211,529,000     10,214,685,949       3,156,949   0.0%   96.4%  Total pensions and annuities (including nontaxable)
76             3         $10,000 under $15,000  e01500     18,171,930,000     18,153,757,950     -18,172,050  -0.1%   34.3%  Total pensions and annuities (including nontaxable)
110            4         $15,000 under $20,000  e01500     20,721,157,000     20,700,435,678     -20,721,322  -0.1%    6.4%  Total pensions and annuities (including nontaxable)
518            5         $20,000 under $25,000  e01500     23,912,287,000     23,888,374,482     -23,912,518  -0.1%   -4.8%  Total pensions and annuities (including nontaxable)
348            6         $25,000 under $30,000  e01500     23,998,290,000     23,974,291,484     -23,998,516  -0.1%   -8.6%  Total pensions and annuities (including nontaxable)
450            7         $30,000 under $40,000  e01500     48,794,181,000     48,745,386,354     -48,794,646  -0.1%   -0.6%  Total pensions and annuities (including nontaxable)
314            8         $40,000 under $50,000  e01500     51,533,778,000     51,482,243,710     -51,534,290  -0.1%  -17.3%  Total pensions and annuities (including nontaxable)
552            9         $50,000 under $75,000  e01500    158,863,197,000    158,704,332,286    -158,864,714  -0.1%  -10.8%  Total pensions and annuities (including nontaxable)
484           10        $75,000 under $100,000  e01500    166,773,240,000    166,606,465,155    -166,774,845  -0.1%  -16.8%  Total pensions and annuities (including nontaxable)
416           11       $100,000 under $200,000  e01500    372,883,554,000    372,510,666,885    -372,887,115  -0.1%  -17.8%  Total pensions and annuities (including nontaxable)
212           12       $200,000 under $500,000  e01500    195,414,646,000    195,219,229,564    -195,416,436  -0.1%  -38.2%  Total pensions and annuities (including nontaxable)
586           13     $500,000 under $1,000,000  e01500     41,237,548,000     41,196,310,045     -41,237,955  -0.1%  -55.5%  Total pensions and annuities (including nontaxable)
382           14   $1,000,000 under $1,500,000  e01500     10,150,853,000     10,140,702,047     -10,150,953  -0.1%  -16.8%  Total pensions and annuities (including nontaxable)
246           15   $1,500,000 under $2,000,000  e01500      4,472,303,000      4,467,830,653      -4,472,347  -0.1%  -55.1%  Total pensions and annuities (including nontaxable)
280           16   $2,000,000 under $5,000,000  e01500      7,144,885,000      7,137,740,044      -7,144,956  -0.1%  -64.7%  Total pensions and annuities (including nontaxable)
144           17  $5,000,000 under $10,000,000  e01500      2,160,456,000      2,160,621,861         165,861   0.0%  -65.2%  Total pensions and annuities (including nontaxable)
620           18           $10,000,000 or more  e01500      2,143,532,000      2,145,675,586       2,143,586   0.1%  102.1%  Total pensions and annuities (including nontaxable)

     common_stub                      incrange      pufvar      target         puf    diff  pdiff  ipdiff                                                          column_description
188            0                   All returns  e01500_nnz  30,610,779  30,627,274  16,495   0.1%    9.6%  Number of returns with total pensions and annuities (including nontaxable)
52             1                  Under $5,000  e01500_nnz   1,004,073   1,004,589     516   0.1%   46.0%  Number of returns with total pensions and annuities (including nontaxable)
18             2          $5,000 under $10,000  e01500_nnz   1,208,473   1,208,791     318   0.0%  110.6%  Number of returns with total pensions and annuities (including nontaxable)
86             3         $10,000 under $15,000  e01500_nnz   1,573,498   1,575,072   1,574   0.1%   50.1%  Number of returns with total pensions and annuities (including nontaxable)
120            4         $15,000 under $20,000  e01500_nnz   1,545,385   1,546,930   1,545   0.1%   18.2%  Number of returns with total pensions and annuities (including nontaxable)
528            5         $20,000 under $25,000  e01500_nnz   1,507,057   1,508,564   1,507   0.1%    3.7%  Number of returns with total pensions and annuities (including nontaxable)
358            6         $25,000 under $30,000  e01500_nnz   1,360,383   1,361,743   1,360   0.1%   -0.3%  Number of returns with total pensions and annuities (including nontaxable)
460            7         $30,000 under $40,000  e01500_nnz   2,496,150   2,498,646   2,496   0.1%   10.6%  Number of returns with total pensions and annuities (including nontaxable)
324            8         $40,000 under $50,000  e01500_nnz   2,203,783   2,205,987   2,204   0.1%   -7.1%  Number of returns with total pensions and annuities (including nontaxable)
562            9         $50,000 under $75,000  e01500_nnz   5,129,174   5,134,303   5,129   0.1%    1.5%  Number of returns with total pensions and annuities (including nontaxable)
494           10        $75,000 under $100,000  e01500_nnz   4,060,177   4,064,237   4,060   0.1%   -1.2%  Number of returns with total pensions and annuities (including nontaxable)
426           11       $100,000 under $200,000  e01500_nnz   6,326,557   6,320,230  -6,327  -0.1%   -1.8%  Number of returns with total pensions and annuities (including nontaxable)
222           12       $200,000 under $500,000  e01500_nnz   1,838,752   1,840,591   1,839   0.1%    1.7%  Number of returns with total pensions and annuities (including nontaxable)
596           13     $500,000 under $1,000,000  e01500_nnz     240,808     241,049     241   0.1%  -11.1%  Number of returns with total pensions and annuities (including nontaxable)
392           14   $1,000,000 under $1,500,000  e01500_nnz      52,066      52,118      52   0.1%   39.8%  Number of returns with total pensions and annuities (including nontaxable)
256           15   $1,500,000 under $2,000,000  e01500_nnz      21,292      21,313      21   0.1%  -25.2%  Number of returns with total pensions and annuities (including nontaxable)
290           16   $2,000,000 under $5,000,000  e01500_nnz      30,807      30,776     -31  -0.1%  -58.9%  Number of returns with total pensions and annuities (including nontaxable)
154           17  $5,000,000 under $10,000,000  e01500_nnz       7,500       7,494      -6  -0.1%  -64.3%  Number of returns with total pensions and annuities (including nontaxable)
630           18           $10,000,000 or more  e01500_nnz       4,844       4,839      -5  -0.1%   23.1%  Number of returns with total pensions and annuities (including nontaxable)

     common_stub                      incrange  pufvar           target              puf         diff  pdiff  ipdiff              column_description
182            0                   All returns  e02400  644,989,570,000  645,572,347,696  582,777,696   0.1%   42.4%  Total Social Security benefits
46             1                  Under $5,000  e02400   51,453,659,000   51,494,053,969   40,394,969   0.1%   69.1%  Total Social Security benefits
12             2          $5,000 under $10,000  e02400   37,114,006,000   37,145,655,232   31,649,232   0.1%  119.4%  Total Social Security benefits
80             3         $10,000 under $15,000  e02400   41,753,457,000   41,795,211,273   41,754,273   0.1%  104.9%  Total Social Security benefits
114            4         $15,000 under $20,000  e02400   35,555,521,000   35,591,077,088   35,556,088   0.1%   48.1%  Total Social Security benefits
522            5         $20,000 under $25,000  e02400   33,489,639,000   33,523,129,042   33,490,042   0.1%   19.8%  Total Social Security benefits
352            6         $25,000 under $30,000  e02400   27,215,744,000   27,242,960,075   27,216,075   0.1%   23.0%  Total Social Security benefits
454            7         $30,000 under $40,000  e02400   46,193,861,000   46,240,055,369   46,194,369   0.1%   25.8%  Total Social Security benefits
318            8         $40,000 under $50,000  e02400   38,155,680,000   38,193,836,069   38,156,069   0.1%    4.8%  Total Social Security benefits
556            9         $50,000 under $75,000  e02400   93,596,920,000   93,690,518,045   93,598,045   0.1%   25.6%  Total Social Security benefits
488           10        $75,000 under $100,000  e02400   77,224,418,000   77,301,643,340   77,225,340   0.1%   20.3%  Total Social Security benefits
420           11       $100,000 under $200,000  e02400  117,674,183,000  117,750,019,987   75,836,987   0.1%   32.0%  Total Social Security benefits
216           12       $200,000 under $500,000  e02400   36,219,795,000   36,254,042,002   34,247,002   0.1%   71.5%  Total Social Security benefits
590           13     $500,000 under $1,000,000  e02400    6,075,048,000    6,080,998,545    5,950,545   0.1%   29.0%  Total Social Security benefits
386           14   $1,000,000 under $1,500,000  e02400    1,390,704,000    1,391,503,076      799,076   0.1%  103.5%  Total Social Security benefits
250           15   $1,500,000 under $2,000,000  e02400      588,018,000      588,466,710      448,710   0.1%   -6.1%  Total Social Security benefits
284           16   $2,000,000 under $5,000,000  e02400      902,381,000      902,591,111      210,111   0.0%  -48.9%  Total Social Security benefits
148           17  $5,000,000 under $10,000,000  e02400      230,913,000      231,119,386      206,386   0.1%  -53.7%  Total Social Security benefits
624           18           $10,000,000 or more  e02400      155,623,000      155,467,377     -155,623  -0.1%   56.8%  Total Social Security benefits

     common_stub                      incrange      pufvar      target         puf     diff  pdiff  ipdiff                                     column_description
201            0                   All returns  e02400_nnz  28,967,603  28,948,202  -19,401  -0.1%   26.5%  Number of returns with total Social Security benefits
65             1                  Under $5,000  e02400_nnz   2,764,827   2,765,033      206   0.0%   58.6%  Number of returns with total Social Security benefits
31             2          $5,000 under $10,000  e02400_nnz   2,000,972   1,999,691   -1,281  -0.1%  100.4%  Number of returns with total Social Security benefits
99             3         $10,000 under $15,000  e02400_nnz   2,201,549   2,199,347   -2,202  -0.1%   66.0%  Number of returns with total Social Security benefits
133            4         $15,000 under $20,000  e02400_nnz   1,836,800   1,834,963   -1,837  -0.1%   17.4%  Number of returns with total Social Security benefits
541            5         $20,000 under $25,000  e02400_nnz   1,637,535   1,639,173    1,638   0.1%    3.7%  Number of returns with total Social Security benefits
371            6         $25,000 under $30,000  e02400_nnz   1,297,421   1,298,718    1,297   0.1%    9.6%  Number of returns with total Social Security benefits
473            7         $30,000 under $40,000  e02400_nnz   2,202,026   2,199,824   -2,202  -0.1%   11.5%  Number of returns with total Social Security benefits
337            8         $40,000 under $50,000  e02400_nnz   1,838,614   1,836,775   -1,839  -0.1%   -3.9%  Number of returns with total Social Security benefits
575            9         $50,000 under $75,000  e02400_nnz   4,323,996   4,319,672   -4,324  -0.1%    9.9%  Number of returns with total Social Security benefits
507           10        $75,000 under $100,000  e02400_nnz   3,214,006   3,210,792   -3,214  -0.1%    7.6%  Number of returns with total Social Security benefits
439           11       $100,000 under $200,000  e02400_nnz   4,234,271   4,230,037   -4,234  -0.1%   16.8%  Number of returns with total Social Security benefits
235           12       $200,000 under $500,000  e02400_nnz   1,146,717   1,145,570   -1,147  -0.1%   42.2%  Number of returns with total Social Security benefits
609           13     $500,000 under $1,000,000  e02400_nnz     177,394     177,217     -177  -0.1%   18.9%  Number of returns with total Social Security benefits
405           14   $1,000,000 under $1,500,000  e02400_nnz      39,871      39,831      -40  -0.1%   86.7%  Number of returns with total Social Security benefits
269           15   $1,500,000 under $2,000,000  e02400_nnz      16,567      16,550      -17  -0.1%  -12.4%  Number of returns with total Social Security benefits
303           16   $2,000,000 under $5,000,000  e02400_nnz      24,884      24,859      -25  -0.1%  -53.3%  Number of returns with total Social Security benefits
167           17  $5,000,000 under $10,000,000  e02400_nnz       6,197       6,191       -6  -0.1%  -58.9%  Number of returns with total Social Security benefits
643           18           $10,000,000 or more  e02400_nnz       3,957       3,958        1   0.0%   46.9%  Number of returns with total Social Security benefits

     common_stub                      incrange  pufvar           target              puf         diff  pdiff  ipdiff                column_description
176            0                   All returns  c02500  309,539,629,000  309,820,092,130  280,463,130   0.1%   28.5%  Taxable Social Security benefits
40             1                  Under $5,000  c02500      110,488,000      110,377,519     -110,481  -0.1%  640.6%  Taxable Social Security benefits
6              2          $5,000 under $10,000  c02500      243,551,000      223,506,660  -20,044,340  -8.2%  310.8%  Taxable Social Security benefits
74             3         $10,000 under $15,000  c02500      323,074,000      323,397,083      323,083   0.1%  251.4%  Taxable Social Security benefits
108            4         $15,000 under $20,000  c02500    1,049,423,000    1,048,373,583   -1,049,417  -0.1%  137.4%  Taxable Social Security benefits
516            5         $20,000 under $25,000  c02500    3,116,870,000    3,113,753,110   -3,116,890  -0.1%   33.1%  Taxable Social Security benefits
346            6         $25,000 under $30,000  c02500    4,545,548,000    4,550,093,605    4,545,605   0.1%   30.6%  Taxable Social Security benefits
448            7         $30,000 under $40,000  c02500   13,407,599,000   13,421,006,740   13,407,740   0.1%   21.4%  Taxable Social Security benefits
312            8         $40,000 under $50,000  c02500   18,230,010,000   18,248,240,196   18,230,196   0.1%   -0.3%  Taxable Social Security benefits
550            9         $50,000 under $75,000  c02500   65,701,381,000   65,767,083,139   65,702,139   0.1%   18.0%  Taxable Social Security benefits
